ticker,ATIVO,DIV_BRUTA,DISPONIBILIDADES,DIV_LIQUIDA,ATIVO_CIRCULANTE,PATRIM_LIQ,RECEITA_LIQUIDA,EBIT,LUCRO_LIQUIDO,NRO_ACOES,CRES_REC_(5A),ROIC,SETOR,SUBSETOR,DEPOSITOS,CART_DE_CREDITO,RESULT_INT_FINANC,REC_SERVICOS
FCAP3,135752000.0,17761000.0,22000.0,17739000.0,26000.0,107134000.0,0.0,-1951000.0,23392000.0,19446000.0,,,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_COBRE,,,,
FCAP4,135752000.0,17761000.0,22000.0,17739000.0,26000.0,107134000.0,0.0,-1951000.0,23392000.0,19446000.0,,,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_COBRE,,,,
FESA3,2934100000.0,600659000.0,276811000.0,323848000.0,889824000.0,1715960000.0,1376920000.0,154315000.0,164350000.0,88320000.0,0.079,0.06,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
FESA4,2934100000.0,600659000.0,276811000.0,323848000.0,889824000.0,1715960000.0,1376920000.0,154315000.0,164350000.0,88320000.0,0.079,0.06,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
FFTL3,9381780000.0,462220000.0,699985000.0,-237765000.0,2197280000.0,6274030000.0,4149870000.0,677066000.0,265910000.0,566033000.0,0.078,0.08900000000000001,QUIMICOS_,FERTILIZANTES_E_DEFENSIVOS,,,,
FFTL4,9381780000.0,462220000.0,699985000.0,-237765000.0,2197280000.0,6274030000.0,4149870000.0,677066000.0,265910000.0,566033000.0,0.078,0.08900000000000001,QUIMICOS_,FERTILIZANTES_E_DEFENSIVOS,,,,
FGUI3,18937000.0,102694000.0,146000.0,102548000.0,8125000.0,-222024000.0,29813000.0,-8263000.0,-38460000.0,39772700000.0,0.021,-0.607,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
FGUI4,18937000.0,102694000.0,146000.0,102548000.0,8125000.0,-222024000.0,29813000.0,-8263000.0,-38460000.0,39772700000.0,0.021,-0.607,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
FHER3,1603040000.0,163287000.0,36914000.0,126373000.0,808450000.0,-220710000.0,1536360000.0,-45362000.0,511698000.0,53857000.0,-0.299,-0.037000000000000005,QUIMICOS_,FERTILIZANTES_E_DEFENSIVOS,,,,
FIBR3,40818600000.0,20667100000.0,6110890000.0,14556200000.0,12127700000.0,14149000000.0,18264500000.0,7155180000.0,3051910000.0,553734000.0,0.22699999999999998,0.23,MADEIRA_E_PAPEL,PAPEL_E_CELULOSE,,,,
FIGE3,230372000.0,0.0,81191000.0,-81191000.0,83709000.0,229833000.0,15363000.0,14996000.0,5748000.0,2364000.0,,0.10099999999999999,OUTROS,OUTROS,,,,
FIGE4,230372000.0,0.0,81191000.0,-81191000.0,83709000.0,229833000.0,15363000.0,14996000.0,5748000.0,2364000.0,,0.10099999999999999,OUTROS,OUTROS,,,,
FLCL3,399961000.0,215852000.0,68663000.0,147189000.0,166102000.0,72920000.0,395853000.0,68746000.0,38623000.0,450713000000.0,-0.29600000000000004,0.22899999999999998,,,,,,
FLCL5,399961000.0,215852000.0,68663000.0,147189000.0,166102000.0,72920000.0,395853000.0,68746000.0,38623000.0,450713000000.0,-0.29600000000000004,0.22899999999999998,,,,,,
FLCL6,399961000.0,215852000.0,68663000.0,147189000.0,166102000.0,72920000.0,395853000.0,68746000.0,38623000.0,450713000000.0,-0.29600000000000004,0.22899999999999998,,,,,,
FLRY3,5403830000.0,1919480000.0,1083690000.0,835785000.0,1712850000.0,1549450000.0,2644700000.0,321802000.0,132558000.0,317366000.0,0.079,0.077,SAUDE,SERVICOS_MEDICO_-_HOSPITALARES_ANALISES_E_DIAGNOSTICOS,,,,
FRAS3,1980970000.0,662354000.0,430919000.0,231435000.0,1016570000.0,835771000.0,1325840000.0,100455000.0,27752000.0,217566000.0,0.136,0.069,MATERIAL_DE_TRANSPORTE,MATERIAL_RODOVIARIO,,,,
FRAS4,1980970000.0,662354000.0,430919000.0,231435000.0,1016570000.0,835771000.0,1325840000.0,100455000.0,27752000.0,217566000.0,0.136,0.069,MATERIAL_DE_TRANSPORTE,MATERIAL_RODOVIARIO,,,,
FRIO3,1789020000.0,1259590000.0,379427000.0,880161000.0,1282120000.0,-31172000.0,1402260000.0,56335000.0,-114664000.0,4107000.0,0.094,0.053,EQUIPAMENTOS_ELETRICOS,EQUIPAMENTOS_ELETRICOS,,,,
FRTA3,35215000.0,63890000.0,650000.0,63240000.0,5665000.0,-67585000.0,10539000.0,-2542000.0,666000.0,2001110.0,-0.368,-0.085,AGROPECUARIA,AGRICULTURA,,,,
FTRX3,134686000.0,25108000.0,33000.0,25075000.0,5322000.0,-154535000.0,15022000.0,-15956000.0,-20855000.0,23827000.0,-0.313,-0.12,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
FTRX4,134686000.0,25108000.0,33000.0,25075000.0,5322000.0,-154535000.0,15022000.0,-15956000.0,-20855000.0,23827000.0,-0.313,-0.12,TECIDOS_VESTUARIO_E_CALCADOS,FIOS_E_TECIDOS,,,,
GAFP3,77845000.0,115121000.0,164283.0,114956000.0,14083700.0,-80712500.0,3190760.0,-2475080.0,-31310400.0,9882000.0,-0.581,-0.032,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
GAFP4,77845000.0,115121000.0,164283.0,114956000.0,14083700.0,-80712500.0,3190760.0,-2475080.0,-31310400.0,9882000.0,-0.581,-0.032,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
GALO3,926000.0,0.0,1000.0,-1000.0,109000.0,-60607000.0,2503000.0,350000.0,-4620000.0,0.0,-0.29,0.39399999999999996,,,,,,
GALO4,926000.0,0.0,1000.0,-1000.0,109000.0,-60607000.0,2503000.0,350000.0,-4620000.0,0.0,-0.29,0.39399999999999996,,,,,,
GAZO3,16472800.0,683770.0,895.0,682875.0,3901870.0,-102667000.0,-2395770.0,3929000.0,10888200.0,1457000.0,-0.282,0.251,UTILIDADES_DOMESTICAS,UTENSILIOS_DOMESTICOS,,,,
GAZO4,16472800.0,683770.0,895.0,682875.0,3901870.0,-102667000.0,-2395770.0,3929000.0,10888200.0,1457000.0,-0.282,0.251,UTILIDADES_DOMESTICAS,UTENSILIOS_DOMESTICOS,,,,
GBIO33,1401470000.0,263755000.0,56787500.0,206967000.0,626114000.0,838439000.0,730703000.0,81927400.0,-74069400.0,106622000.0,-0.09,0.071,SAUDE,MEDICAMENTOS_E_OUTROS_PRODUTOS,,,,
GEPA3,4527740000.0,1265490000.0,1243530000.0,21961100.0,1474790000.0,1760330000.0,1418130000.0,524027000.0,284462000.0,94433000.0,0.018000000000000002,0.24,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
GEPA4,4527740000.0,1265490000.0,1243530000.0,21961100.0,1474790000.0,1760330000.0,1418130000.0,524027000.0,284462000.0,94433000.0,0.018000000000000002,0.24,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
GETI3,4193700000.0,1378780000.0,422535000.0,956242000.0,867469000.0,1601130000.0,2875720000.0,788843000.0,417673000.0,381253000.0,0.134,0.22699999999999998,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
GETI4,4193700000.0,1378780000.0,422535000.0,956242000.0,867469000.0,1601130000.0,2875720000.0,788843000.0,417673000.0,381253000.0,0.134,0.22699999999999998,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
GFSA3,2822340000.0,673649000.0,570156000.0,103493000.0,2057490000.0,1175850000.0,360888000.0,38837000.0,-3671000.0,290732000.0,-0.244,0.018000000000000002,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
GGBR3,62600400000.0,20977100000.0,6548500000.0,14428600000.0,21763200000.0,30051600000.0,37436700000.0,1847240000.0,917095000.0,1719660000.0,-0.003,0.035,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
GGBR4,62600400000.0,20977100000.0,6548500000.0,14428600000.0,21763200000.0,30051600000.0,37436700000.0,1847240000.0,917095000.0,1719660000.0,-0.003,0.035,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
GLOB4,28987000000.0,8342000000.0,4743000000.0,3599000000.0,16429000000.0,5049000000.0,24920000000.0,1113000000.0,-1159000000.0,1597020000.0,0.075,0.059000000000000004,COMERCIO,ELETRODOMESTICOS,,,,
GNDI3,14304800000.0,1935880000.0,1987310000.0,-51434200.0,3593310000.0,6775330000.0,9639680000.0,1288860000.0,615085000.0,609788000.0,0.354,0.106,SAUDE,SERVICOS_MEDICO_-_HOSPITALARES_ANALISES_E_DIAGNOSTICOS,,,,
GOAU3,62647800000.0,20977100000.0,6548560000.0,14428500000.0,21807800000.0,11138400000.0,37436700000.0,1839310000.0,331121000.0,1087240000.0,-0.003,0.035,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
GOAU4,62647800000.0,20977100000.0,6548560000.0,14428500000.0,21807800000.0,11138400000.0,37436700000.0,1839310000.0,331121000.0,1087240000.0,-0.003,0.035,SIDERURGIA_E_METALURGIA,SIDERURGIA,,,,
GOLL4,14759800000.0,10883400000.0,1795160000.0,9088280000.0,3902280000.0,-13002600000.0,11018900000.0,751154000.0,-4175530000.0,355728000.0,0.044000000000000004,0.066,TRANSPORTE,TRANSPORTE_AEREO,,,,
GPAR3,1485780000.0,109689000.0,160082000.0,-50393000.0,434715000.0,1179930000.0,230150000.0,73334000.0,100290000.0,77928000.0,0.152,0.055,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
GPCP3,841175000.0,151271000.0,54826000.0,96445000.0,349162000.0,253250000.0,841869000.0,53671000.0,87767000.0,31338000.0,0.213,0.073,QUIMICOS_,PETROQUIMICOS,,,,
GPIV33,3155930000.0,0.0,803477000.0,-803477000.0,856524000.0,1485140000.0,-212718000.0,-441747000.0,-175738000.0,109746000.0,-0.106,-0.18899999999999997,HOLDINGS_DIVERSIFICADAS,HOLDINGS_DIVERSIFICADAS,,,,
GRND3,3901070000.0,215257000.0,1272910000.0,-1057660000.0,2186560000.0,3558780000.0,1676870000.0,274137000.0,362294000.0,902160000.0,-0.048,0.105,TECIDOS_VESTUARIO_E_CALCADOS,CALCADOS,,,,
GRNL4,102600000.0,5076000.0,7394000.0,-2318000.0,16164000.0,93104000.0,13837000.0,-1546000.0,9021000.0,212890000.0,0.215,-0.017,ALIMENTOS,GRAOS_E_DERIVADOS,,,,
GSHP3,1746460000.0,1781720000.0,271020000.0,1510700000.0,422284000.0,-481154000.0,106422000.0,16086000.0,-488686000.0,1928770.0,-0.195,0.011000000000000001,EXPLORACAO_DE_IMOVEIS,EXPLORACAO_DE_IMOVEIS,,,,
GUAR3,12096000000.0,3983690000.0,2369840000.0,1613850000.0,6782230000.0,4906450000.0,6835420000.0,64571000.0,164677000.0,499200000.0,0.055,0.006999999999999999,COMERCIO,TECIDOS_VESTUARIO_E_CALCADOS,,,,
GUAR4,12096000000.0,3983690000.0,2369840000.0,1613850000.0,6782230000.0,4906450000.0,6835420000.0,64571000.0,164677000.0,499200000.0,0.055,0.006999999999999999,COMERCIO,TECIDOS_VESTUARIO_E_CALCADOS,,,,
GVTT3,3491790000.0,508061000.0,283996000.0,224065000.0,911284000.0,2150790000.0,1836410000.0,305545000.0,138008000.0,137246000.0,0.315,0.10300000000000001,TELEFONIA_FIXA,TELEFONIA_FIXA,,,,
HAGA3,56227500.0,38851400.0,37354900.0,1496480.0,45998700.0,-77360400.0,21697000.0,-1140340.0,3631530.0,11900000.0,-0.054000000000000006,-0.063,CONSTRUCAO_E_ENGENHARIA,MATERIAIS_DE_CONSTRUCAO,,,,
HAGA4,56227500.0,38851400.0,37354900.0,1496480.0,45998700.0,-77360400.0,21697000.0,-1140340.0,3631530.0,11900000.0,-0.054000000000000006,-0.063,CONSTRUCAO_E_ENGENHARIA,MATERIAIS_DE_CONSTRUCAO,,,,
HAPV3,13248800000.0,2087570000.0,2364540000.0,-276968000.0,3280380000.0,7702680000.0,7256210000.0,1263780000.0,864599000.0,742986000.0,0.478,0.11699999999999999,SAUDE,SERVICOS_MEDICO_-_HOSPITALARES_ANALISES_E_DIAGNOSTICOS,,,,
HBOR3,4441580000.0,1535150000.0,608700000.0,926454000.0,3182740000.0,1233690000.0,1161730000.0,-35958000.0,-62774000.0,133851000.0,0.032,-0.01,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
HBSA3,5698920000.0,4072180000.0,1112140000.0,2960030000.0,1524170000.0,1378850000.0,-1194030000.0,-952861000.0,-176775000.0,760383000.0,1.126,-0.213,TRANSPORTE,TRANSPORTE_HIDROVIARIO,,,,
HBTS5,1239500000.0,128135000.0,4849000.0,123286000.0,176320000.0,233449000.0,23892000.0,-61385000.0,-65746000.0,9133690.0,-0.215,-0.05,HOLDINGS_DIVERSIFICADAS,HOLDINGS_DIVERSIFICADAS,,,,
HETA3,10382000.0,324582000.0,0.0,324582000.0,657000.0,-382914000.0,1039000.0,726000.0,3444000.0,510000.0,-0.21899999999999997,0.071,UTILIDADES_DOMESTICAS,UTENSILIOS_DOMESTICOS,,,,
HETA4,10382000.0,324582000.0,0.0,324582000.0,657000.0,-382914000.0,1039000.0,726000.0,3444000.0,510000.0,-0.21899999999999997,0.071,UTILIDADES_DOMESTICAS,UTENSILIOS_DOMESTICOS,,,,
HGTX3,2062250000.0,257608000.0,512527000.0,-254919000.0,1322690000.0,1498030000.0,1206170000.0,75697000.0,259227000.0,162534000.0,-0.046,0.053,TECIDOS_VESTUARIO_E_CALCADOS,VESTUARIO,,,,
HGTX4,2062250000.0,257608000.0,512527000.0,-254919000.0,1322690000.0,1498030000.0,1206170000.0,75697000.0,259227000.0,162534000.0,-0.046,0.053,TECIDOS_VESTUARIO_E_CALCADOS,VESTUARIO,,,,
HOOT4,469558000.0,1413000.0,2828000.0,-1415000.0,26086000.0,-413079000.0,71240000.0,-148076000.0,-177386000.0,18372000.0,-0.192,-0.324,HOTEIS_E_RESTAURANTES,HOTELARIA,,,,
HYPE3,15638600000.0,4812440000.0,5183900000.0,-371458000.0,8083210000.0,9055200000.0,3803240000.0,863313000.0,1140530000.0,633320000.0,0.114,0.084,COMERCIO,PRODUTOS_DIVERSOS,,,,
ICPI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
IDVL11,3462650000.0,,,,,251321000.0,,,-124006000.0,102822000.0,,,FINANCEIROS,BANCOS,2490340000.0,187957000.0,13435000.0,3375000.0
IDVL3,3462650000.0,,,,,251321000.0,,,-124006000.0,102822000.0,,,FINANCEIROS,BANCOS,2490340000.0,187957000.0,13435000.0,3375000.0
IDVL4,3462650000.0,,,,,251321000.0,,,-124006000.0,102822000.0,,,FINANCEIROS,BANCOS,2490340000.0,187957000.0,13435000.0,3375000.0
IENG3,469881000.0,284462000.0,1769000.0,282693000.0,245563000.0,52234000.0,30066000.0,13316000.0,-63937000.0,344209000.0,0.081,0.027999999999999997,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
IENG5,469881000.0,284462000.0,1769000.0,282693000.0,245563000.0,52234000.0,30066000.0,13316000.0,-63937000.0,344209000.0,0.081,0.027999999999999997,ENERGIA_ELETRICA,ENERGIA_ELETRICA,,,,
IGBR3,225455000.0,948130000.0,148000.0,947982000.0,12651000.0,-934044000.0,2726000.0,-12738000.0,-12870000.0,12505000.0,-0.253,-0.06,UTILIDADES_DOMESTICAS,ELETRODOMESTICOS,,,,
IGBR5,225455000.0,948130000.0,148000.0,947982000.0,12651000.0,-934044000.0,2726000.0,-12738000.0,-12870000.0,12505000.0,-0.253,-0.06,UTILIDADES_DOMESTICAS,ELETRODOMESTICOS,,,,
IGBR6,225455000.0,948130000.0,148000.0,947982000.0,12651000.0,-934044000.0,2726000.0,-12738000.0,-12870000.0,12505000.0,-0.253,-0.06,UTILIDADES_DOMESTICAS,ELETRODOMESTICOS,,,,
IGTA3,6245910000.0,2824680000.0,1137340000.0,1687340000.0,1382140000.0,3039080000.0,707532000.0,360889000.0,255291000.0,176612000.0,0.024,0.071,EXPLORACAO_DE_IMOVEIS,EXPLORACAO_DE_IMOVEIS,,,,
IGUA3,419968000.0,218015000.0,28274000.0,189741000.0,189857000.0,-164188000.0,417170000.0,28819000.0,-18913000.0,29053000.0,-0.07400000000000001,0.076,ALIMENTOS,CAFE,,,,
IGUA5,419968000.0,218015000.0,28274000.0,189741000.0,189857000.0,-164188000.0,417170000.0,28819000.0,-18913000.0,29053000.0,-0.07400000000000001,0.076,ALIMENTOS,CAFE,,,,
IGUA6,419968000.0,218015000.0,28274000.0,189741000.0,189857000.0,-164188000.0,417170000.0,28819000.0,-18913000.0,29053000.0,-0.07400000000000001,0.076,ALIMENTOS,CAFE,,,,
ILLS4,76454000.0,4132000.0,112000.0,4020000.0,16915000.0,-18567000.0,65541800.0,5524420.0,-6700870.0,0.0,0.09300000000000001,0.081,,,,,,
ILMD3,1240540000.0,10565000.0,133459000.0,-122894000.0,811697000.0,658715000.0,2531880000.0,122445000.0,109971000.0,59667000.0,0.006,0.125,QUIMICOS_,FERTILIZANTES_E_DEFENSIVOS,,,,
ILMD4,1240540000.0,10565000.0,133459000.0,-122894000.0,811697000.0,658715000.0,2531880000.0,122445000.0,109971000.0,59667000.0,0.006,0.125,QUIMICOS_,FERTILIZANTES_E_DEFENSIVOS,,,,
IMBI3,338909000.0,13737000.0,12000.0,13725000.0,4466000.0,62544000.0,66000.0,-1807000.0,-3781000.0,35029000.0,-0.5720000000000001,-0.005,TRANSPORTE,SERVICOS_DE_APOIO_E_ARMAZENAGEM,,,,
IMBI4,338909000.0,13737000.0,12000.0,13725000.0,4466000.0,62544000.0,66000.0,-1807000.0,-3781000.0,35029000.0,-0.5720000000000001,-0.005,TRANSPORTE,SERVICOS_DE_APOIO_E_ARMAZENAGEM,,,,
IMCH3,1865760000.0,465647000.0,75206000.0,390441000.0,250622000.0,920589000.0,1608110000.0,43955000.0,12906000.0,84483000.0,0.21,0.026000000000000002,HOTEIS_E_RESTAURANTES,RESTAURANTE_E_SIMILARES,,,,
INEP3,1408180000.0,658050000.0,575000.0,657475000.0,249964000.0,-2016000000.0,13143000.0,-326831000.0,-464071000.0,8203980.0,-0.524,-0.253,MAQUINAS_E_EQUIPAMENTOS,MAQS_E_EQUIPS_INDUSTRIAIS,,,,
INEP4,1408180000.0,658050000.0,575000.0,657475000.0,249964000.0,-2016000000.0,13143000.0,-326831000.0,-464071000.0,8203980.0,-0.524,-0.253,MAQUINAS_E_EQUIPAMENTOS,MAQS_E_EQUIPS_INDUSTRIAIS,,,,
INHA3,2822340000.0,673649000.0,570156000.0,103493000.0,2057490000.0,1175850000.0,360888000.0,38837000.0,-3671000.0,290732000.0,-0.244,0.018000000000000002,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
IRBR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1267890000.0,,,PREVIDENCIA_E_SEGUROS,SEGURADORAS,,,,
ITEC3,48178000.0,0.0,20572000.0,-20572000.0,21592000.0,20143000.0,170000.0,-17076000.0,-12641000.0,11072000.0,-0.748,-0.631,COMPUTADORES_E_EQUIPAMENTOS,COMPUTADORES_E_EQUIPAMENTOS,,,,
ITSA3,65814000000.0,4981000000.0,3821000000.0,1160000000.0,6799000000.0,52896000000.0,5002000000.0,177000000.0,7001000000.0,8410810000.0,0.013999999999999999,0.003,FINANCEIROS,BANCOS,,,,
ITSA4,65814000000.0,4981000000.0,3821000000.0,1160000000.0,6799000000.0,52896000000.0,5002000000.0,177000000.0,7001000000.0,8410810000.0,0.013999999999999999,0.003,FINANCEIROS,BANCOS,,,,
ITUB3,199988000000.0,,,,,126416000000.0,,,19921900000.0,9804140000.0,-0.22399999999999998,,FINANCEIROS,BANCOS,0.0,0.0,1212170000.0,0.0
ITUB4,199988000000.0,,,,,126416000000.0,,,19921900000.0,9804140000.0,-0.22399999999999998,,FINANCEIROS,BANCOS,0.0,0.0,1212170000.0,0.0
IVTT3,1387870000.0,212154000.0,99506000.0,112648000.0,166114000.0,1083050000.0,328519000.0,50072000.0,-4361000.0,62141400.0,0.207,,EXPLORACAO_DE_IMOVEIS,EXPLORACAO_DE_IMOVEIS,,,,
JBDU3,191050000.0,0.0,1000.0,-1000.0,17000.0,67440000.0,0.0,7625000.0,-21184000.0,5019000.0,,,HOLDINGS_DIVERSIFICADAS,HOLDINGS_DIVERSIFICADAS,,,,
JBDU4,191050000.0,0.0,1000.0,-1000.0,17000.0,67440000.0,0.0,7625000.0,-21184000.0,5019000.0,,,HOLDINGS_DIVERSIFICADAS,HOLDINGS_DIVERSIFICADAS,,,,
JBSS3,162054000000.0,77192700000.0,22675600000.0,54517200000.0,62339000000.0,36011800000.0,233375000000.0,18674700000.0,238361000.0,2666080000.0,0.07400000000000001,0.156,ALIMENTOS,CARNES_E_DERIVADOS,,,,
JFAB4,9239000.0,9100000.0,1000.0,9099000.0,669000.0,-10183000.0,0.0,-81000.0,-238000.0,0.0,,,,,,,,
JFEN3,1754150000.0,619803000.0,16806000.0,602997000.0,1412640000.0,336159000.0,98781000.0,-147337000.0,-406428000.0,105204000.0,-0.418,-0.08800000000000001,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
JHSF3,6360210000.0,1293550000.0,559881000.0,733669000.0,1061560000.0,3243960000.0,791347000.0,320211000.0,580338000.0,685531000.0,0.13699999999999998,0.055,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
JOPA3,1929490000.0,978272000.0,383038000.0,595234000.0,1252360000.0,518604000.0,1294410000.0,88945000.0,27137000.0,10582000.0,0.038,0.059000000000000004,ALIMENTOS,ALIMENTOS_DIVERSOS,,,,
JOPA4,1929490000.0,978272000.0,383038000.0,595234000.0,1252360000.0,518604000.0,1294410000.0,88945000.0,27137000.0,10582000.0,0.038,0.059000000000000004,ALIMENTOS,ALIMENTOS_DIVERSOS,,,,
JPSA3,6365260000.0,2913890000.0,1167280000.0,1746610000.0,1412450000.0,1550500000.0,708617000.0,337324000.0,100316000.0,87889000.0,0.024,0.065,EXPLORACAO_DE_IMOVEIS,EXPLORACAO_DE_IMOVEIS,,,,
JSLG3,22603400000.0,17180200000.0,8268850000.0,8911350000.0,11550400000.0,1402480000.0,9639600000.0,857686000.0,239664000.0,279991000.0,0.111,0.068,TRANSPORTE,TRANSPORTE_RODOVIARIO,,,,
KEPL3,728346000.0,59752000.0,132514000.0,-72762000.0,341086000.0,491331000.0,550356000.0,52084000.0,60955000.0,26312000.0,-0.009000000000000001,0.09300000000000001,MAQUINAS_E_EQUIPAMENTOS,MAQS_E_EQUIPS_INDUSTRIAIS,,,,
KLBN11,37229100000.0,30673200000.0,9868380000.0,20804800000.0,14520400000.0,2788350000.0,10740300000.0,2296540000.0,-2802130000.0,5548500000.0,0.152,0.08800000000000001,MADEIRA_E_PAPEL,PAPEL_E_CELULOSE,,,,
KLBN3,37229100000.0,30673200000.0,9868380000.0,20804800000.0,14520400000.0,2788350000.0,10740300000.0,2296540000.0,-2802130000.0,5548500000.0,0.152,0.08800000000000001,MADEIRA_E_PAPEL,PAPEL_E_CELULOSE,,,,
KLBN4,37229100000.0,30673200000.0,9868380000.0,20804800000.0,14520400000.0,2788350000.0,10740300000.0,2296540000.0,-2802130000.0,5548500000.0,0.152,0.08800000000000001,MADEIRA_E_PAPEL,PAPEL_E_CELULOSE,,,,
KROT11,36086600000.0,12710500000.0,3712150000.0,8998310000.0,7231370000.0,17846000000.0,6445720000.0,389235000.0,-641788000.0,1876610000.0,0.065,0.012,DIVERSOS,EDUCACIONAL,,,,
KROT4,36086600000.0,12710500000.0,3712150000.0,8998310000.0,7231370000.0,17846000000.0,6445720000.0,389235000.0,-641788000.0,1876610000.0,0.065,0.012,DIVERSOS,EDUCACIONAL,,,,
KSSA3,1914810000.0,994927000.0,70994000.0,923933000.0,1416360000.0,553026000.0,848076000.0,138307000.0,52972000.0,145706000.0,0.40700000000000003,0.077,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
LAME3,35139000000.0,20686700000.0,13002600000.0,7684090000.0,20521600000.0,5403890000.0,19722300000.0,2138810000.0,588544000.0,1867110000.0,0.021,0.125,COMERCIO,PRODUTOS_DIVERSOS,,,,
LAME4,35139000000.0,20686700000.0,13002600000.0,7684090000.0,20521600000.0,5403890000.0,19722300000.0,2138810000.0,588544000.0,1867110000.0,0.021,0.125,COMERCIO,PRODUTOS_DIVERSOS,,,,
LATM11,66308900000.0,33200900000.0,4885480000.0,28315400000.0,9830010000.0,11357000000.0,32127900000.0,3681770000.0,-269634000.0,6437000.0,0.16699999999999998,0.065,TRANSPORTE,TRANSPORTE_AEREO,,,,
LATS3,1221440000.0,267391000.0,121153000.0,146238000.0,473370000.0,680646000.0,982323000.0,115276000.0,12527000.0,0.0,0.154,0.11599999999999999,,,,,,
LAVV3,602104000.0,51617000.0,39853000.0,11764000.0,463303000.0,185331000.0,0.0,0.0,0.0,214629000.0,,,CONSTRUCAO_E_ENGENHARIA,CONSTRUCAO_CIVIL,,,,
LCAM3,11313100000.0,5253730000.0,1804770000.0,3448960000.0,3037610000.0,3943290000.0,4727770000.0,613265000.0,247523000.0,508729000.0,0.6970000000000001,0.076,DIVERSOS,ALUGUEL_DE_CARROS,,,,
LCSA3,686985000.0,133360000.0,2821000.0,130539000.0,173456000.0,-377568000.0,1079590000.0,-170197000.0,-255053000.0,2453260000.0,63.541000000000004,-0.287,ALIMENTOS,LATICINIOS,,,,
LCSA4,686985000.0,133360000.0,2821000.0,130539000.0,173456000.0,-377568000.0,1079590000.0,-170197000.0,-255053000.0,2453260000.0,63.541000000000004,-0.287,ALIMENTOS,LATICINIOS,,,,
LECO3,229063000.0,21654000.0,265000.0,21389000.0,56243000.0,105928000.0,332595000.0,-7130000.0,-15702000.0,145000000.0,0.036000000000000004,-0.035,ALIMENTOS,GRAOS_E_DERIVADOS,,,,
LECO4,229063000.0,21654000.0,265000.0,21389000.0,56243000.0,105928000.0,332595000.0,-7130000.0,-15702000.0,145000000.0,0.036000000000000004,-0.035,ALIMENTOS,GRAOS_E_DERIVADOS,,,,
LETO3,33295000.0,2425000.0,144000.0,2281000.0,14633000.0,-58642000.0,0.0,0.0,-9996000.0,4003950000.0,-0.174,,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_FERRO_E_ACO,,,,
LETO5,33295000.0,2425000.0,144000.0,2281000.0,14633000.0,-58642000.0,0.0,0.0,-9996000.0,4003950000.0,-0.174,,SIDERURGIA_E_METALURGIA,ARTEFATOS_DE_FERRO_E_ACO,,,,
LEVE3,2580210000.0,632408000.0,449224000.0,183184000.0,1392110000.0,1300220000.0,2175940000.0,263224000.0,117459000.0,128308000.0,-0.001,0.133,MATERIAL_DE_TRANSPORTE,MATERIAL_RODOVIARIO,,,,
LEVE4,2580210000.0,632408000.0,449224000.0,183184000.0,1392110000.0,1300220000.0,2175940000.0,263224000.0,117459000.0,128308000.0,-0.001,0.133,MATERIAL_DE_TRANSPORTE,MATERIAL_RODOVIARIO,,,,
LFFE3,58775000.0,0.0,27018000.0,-27018000.0,27435000.0,51892000.0,0.0,-7984000.0,-43120000.0,54380000.0,,,TELEFONIA_FIXA,TELEFONIA_FIXA,,,,
LFFE4,58775000.0,0.0,27018000.0,-27018000.0,27435000.0,51892000.0,0.0,-7984000.0,-43120000.0,54380000.0,,,TELEFONIA_FIXA,TELEFONIA_FIXA,,,,
